customer_code,customer_name,tax_code,address,province_id_old,province_id,province_name_extract,region,matched_alias,mapping_status
KH-00602,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,141472612,"Xã Trần Phú, Thành phố Hà Nội, Việt Nam",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00603,CÔNG TY CỔ PHẦN QUANG VINH,191739127,"Khối Thanh Chiếm, Phường Hội An Tây, Thành phố Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00604,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚC AN,197428634,"Phan Châu Trinh, Phường Hương Trà, Thành phố Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00606,CỬA HÀNG XE ĐẠP BÌNH MINH,290083932,"Đức Nghiêm, Xã Hoàng Vân, Tỉnh Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00607,CÔNG TY TNHH TÚ ANH,249735697,"Khối 3, Xã Đô Lương, Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00608,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,194612630,"TDP 3, Xã Hoàn Lão, Quảng Trị",,49,Quảng Trị,Miền Trung,quang tri,MATCHED_REGEX
KH-00609,DOANH NGHIỆP TW NGỌC ANH,139564642,"Đội 3, thôn Dị Chế, , Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00610,DOANH NGHIỆP TW HÙNG CƯỜNG,119129914,"Xã Nam Thái Ninh, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00611,CÔNG TY TNHH VIỆT ANH,253321194,"Xã Đồng Tiến, Huyện Quỳnh Phụ, Thái Bình",,53,Thái Bình,Miền Bắc,thai binh,MATCHED_REGEX
KH-00612,DOANH NGHIỆP TW XÂY DỰNG,255039901,"Phường Bạch Đằng, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00613,DOANH NGHIỆP TW HÙNG CƯỜNG,156713920,"Phường Hiệp Hòa, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00614,CỬA HÀNG XE ĐẠP NAM TIẾN,229201634,"Khu 7, Đặc khu Vân Đồn, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,139299647,"Thị tứ Đồng Gia, Xã Kim Thành, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00616,CÔNG TY CỔ PHẦN TRÍ ĐỨC,105352983,"Ngõ 19, đường Tô Ngọc Vân, Phường Tây Hồ, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00617,CÔNG TY CỔ PHẦN ĐẠI LỢI,147277498,"đường Nguyễn Văn Linh, Phường Phúc Lợi, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00618,HỘ KINH DOANH ĐÔNG NAM,103230684,"xã An Châu, Tỉnh Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00619,CỬA HÀNG XE ĐẠP VĨNH PHÁT,288609649,"Phan Triêm, Phường Hòa Xuân, TP Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00620,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,269183876,"phố Đồng Phú, Xã Kỳ Anh, Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00621,CÔNG TY TNHH SƠN HÀ,273225623,"TTTM chợ Đồng Than, Xã Hoàn Long, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00622,CÔNG TY CỔ PHẦN XUÂN MAI,266529710,"đường Hoàng Quốc Việt, tổ 2, Bắc Lệnh, Phường Cam Đường, Lào Cai",,37,Lào Cai,Miền Bắc,lao cai,MATCHED_REGEX
KH-00623,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,102062325,"SN;231 tổ 32 khu 4A, Phường Cửa Ông, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00624,CÔNG TY TNHH THƯƠNG MẠI HÙNG CƯỜNG,191638308,"Khu Lạch Đồng Giếng, Thôn Quyết Tiến, Xã Trần Phú, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00625,CÔNG TY TNHH MINH PHƯƠNG,226039129,"Xã Hồng Vân, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00626,CÔNG TY TNHH AN PHÁT,204411093,"TT Liễu Đề, Xã Nghĩa Hưng, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00627,CÔNG TY CỔ PHẦN KHẢI HOÀN,130729984,"Phan Kế Bính, Phường Giảng Võ, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00628,CỬA HÀNG XE ĐẠP PHÚ THỊNH,224507573,"Xã Quỳnh Lưu, Xã Quỳnh Lưu, Tỉnh Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00629,CÔNG TY TNHH ĐÔNG NAM,214016268,"Xã Lý Nhân, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00630,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00631,CÔNG TY TNHH VIỆT ANH,256599219,"Đường Chợ Bún, Xã Bát Tràng, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00632,CỬA HÀNG XE ĐẠP LONG PHÚ,264237748,"Xã Quang Trung, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00633,DOANH NGHIỆP TW KHẢI HOÀN,157332000,"Xã Ngọc Lý, Huyện Tân Yên, Bắc Giang",,5,Bắc Giang,Miền Bắc,bac giang,MATCHED_REGEX
KH-00634,CÔNG TY CỔ PHẦN TRÍ ĐỨC,179859950,"Xã Yên Lãng, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00635,DOANH NGHIỆP TW ĐẠI LỢI,174433965,"Xã Vạn Phú, Thái Nguyên",,54,Thái Nguyên,Miền Bắc,thai nguyen,MATCHED_REGEX
KH-00636,CỬA HÀNG XE ĐẠP YÊN BÌNH,259265947,"Phố Yên Sở, Phường Hoàng Mai, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00637,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,264490556,"Cầu Xây, Xã Kim Anh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00638,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,136372809,"Lương Hội, Xã Lương Bằng, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,247789308,"Quốc lộ 45, Thôn Tân Ngữ 2, Xã Yên Định, Tỉnh Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00640,CÔNG TY TNHH XUÂN MAI,259359004,"Khu 1, Xã Vĩnh Lộc, Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00641,DOANH NGHIỆP TW ĐÔNG NAM,139588991,"ngách 127/32 Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00642,CÔNG TY CỔ PHẦN HOÀ BÌNH,263067132,"Liền kề 8 - Ô 31 - Khu đô thị mới Tân Tây Đô, Xã Ô Diên, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00643,CÔNG TY TNHH TÂY BẮC,298726390,"NP2- 10 MBQH trung tâm thương mại Đại Siêu Thị Big C, Phường Hạc Thành, Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00644,HỘ KINH DOANH THUỶ TIÊN,275318287,"Xã Đông Ngũ, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00645,CỬA HÀNG XE ĐẠP QUANG VINH,236036979,"TK Đồng Văn, Xã Đồng Lê, Quảng Trị",,49,Quảng Trị,Miền Trung,quang tri,MATCHED_REGEX
KH-00646,DOANH NGHIỆP TW ĐẠI DƯƠNG,233590509,"Xã Phụng Công, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00647,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,167701196,"đường 422, cụm 13, Xã Ô Diên, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00648,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,129917238,"Khu Long Vân, Xã Vân Du, Tỉnh Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00649,CÔNG TY CỔ PHẦN ĐÔNG NAM,101959033,"Khu Ba Đề, Xã Yên Lãng, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00650,DOANH NGHIỆP TW HOÀ BÌNH,268764819,"Cầu Đào, Thị trấn Nhân Thắng(Hết hiệu lưc), Tỉnh Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00651,CÔNG TY TNHH CHI THÀNH,207708009,"Xã Đại Đồng, tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00652,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00653,HỘ KINH DOANH SƠN HÀ,201290868,"thôn Hạ Lôi, Xã Mê Linh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00654,HỘ KINH DOANH TÂY BẮC,262570297,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00655,HỘ KINH DOANH TÂN TIẾN,186234866,"Xã Cẩm Trung, Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00656,CỬA HÀNG XE ĐẠP VĨNH PHÁT,286247842,"Phố Giếng Khía, Xã Gia Lộc, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00657,CÔNG TY TNHH KHẢI HOÀN,291118110,"Phố Sàn, Xã Lục Nam, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00658,DOANH NGHIỆP TW VĨNH PHÁT,223829306,"đường Nguyễn Công Trứ, khối 1, Phường Trường Vinh, Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00659,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00660,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,194183069,"Thôn La Văn Cầu, Xã Nam Sách, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00661,HỘ KINH DOANH QUANG VINH,116141023,"đường 70, Phường Thanh Liệt, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00662,DOANH NGHIỆP TW ĐẠI DƯƠNG,240599472,"Cầu Tó, đường Phan Trọng Tuệ, Xã Đại Thanh, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,298813347,"Tổ dân phố Hòa Sơn, Phường Chương Mỹ, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00664,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,136593384,"Xã Hòa Xá, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00665,CÔNG TY CỔ PHẦN TÂY BẮC,271182478,"Hoàng Đạo Thành, Phường Khương Đình, Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00666,CÔNG TY CỔ PHẦN TÂN TIẾN,163284946,"Đường Minh Khai, Phường Tương Mai, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00667,CÔNG TY CỔ PHẦN MINH PHƯƠNG,172431458,"Phạm Văn Đồng, Khối 2, Xã Núi Thành, Thành phố Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00668,CỬA HÀNG XE ĐẠP AN PHÁT,204212624,"Xã Tiên Lãng, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,164447246,"Xã Thiên Lộc, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00670,CỬA HÀNG XE ĐẠP THIÊN AN,294098662,"Xã cẩm trung , Huyện Cẩm xuyên , Tĩnh Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00671,HỘ KINH DOANH VIỆT ANH,288545088,"Đường Xuân Thủy, Phường Cầu Giấy, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00672,CÔNG TY CỔ PHẦN TÂN TIẾN,197203228,"đường Cầu Diễn, Phường Phú Diễn, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00673,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,281322558,"đường Hồ Tùng Mậu, Phường Phú Diễn, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00674,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00675,CỬA HÀNG XE ĐẠP SÁN LẠP,293463790,"Nhà số 10, ngõ 7, phố Nguyễn Khả Trạc, Phường Phú Diễn, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00676,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,195108987,"ngõ 2/27 đường Phương Canh, Tổ 2, Phường Xuân Phương, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00677,CỬA HÀNG XE ĐẠP LÊ ANH,216151781,"Xã Nội Bài, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00678,DOANH NGHIỆP TW MINH PHƯƠNG,184371363,"Quầy Q7 chợ Kim Giang, Phường Khương Đình, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00679,HỘ KINH DOANH ĐẠI DƯƠNG,265472961,"TK Cơ Quan, Phường Thảo Nguyên, Tỉnh Sơn La",,51,Sơn La,Miền Bắc,son la,MATCHED_REGEX
KH-00680,HỘ KINH DOANH ĐẠI LỢI,123506143,"Đường Xô Viết Nghệ Tĩnh, Xã Can Lộc, Tỉnh Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00681,DOANH NGHIỆP TW NGỌC ANH,192750698,"đường Trần Phú, tổ 11, Phường Hà Giang 2, Tuyên Quang",,59,Tuyên Quang,Miền Bắc,tuyen quang,MATCHED_REGEX
KH-00682,DOANH NGHIỆP TW TRƯỜNG THỊNH,298952958,"phường sông cầu, Phường Bắc Kạn, Thái Nguyên",,54,Thái Nguyên,Miền Bắc,thai nguyen,MATCHED_REGEX
KH-00683,DOANH NGHIỆP TW ĐẠI LỢI,193587406,"Phường Thi Sơn, Thị xã Kim Bảng, Hà Nam",,24,Hà Nam,Miền Bắc,ha nam,MATCHED_REGEX
KH-00684,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,187455638,"Xã Yên Hòa, Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00685,CÔNG TY CỔ PHẦN MẶT TRỜI,235249845,"Trần Khát Chân, Phường Hai Bà Trưng, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00686,CỬA HÀNG XE ĐẠP LONG PHÚ,264154293,"TT Tứ Trưng, Xã Vĩnh Tường, Tỉnh Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00687,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,116491290,"Đội 7, Thôn 2, Xã Quảng Bị, Huyện Chương Mỹ, Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00688,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,159013136,"Thửa đất số 109, tờ bản đồ số 41, khu Lê Bình, Thị trấn Thanh Miện, Huyện Thanh Miện, Hải Dương",,26,Hải Dương,Miền Bắc,hai duong,MATCHED_SUBSTRING_PRIMARY
KH-00689,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,160380169,"Đường An Khánh, Thôn Vân Lũng, Xã An Khánh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00690,CỬA HÀNG XE ĐẠP NAM TIẾN,229779155,"đường Nguyễn Chí Thanh, Phường Thành Sen, Tỉnh Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00691,CÔNG TY TNHH PHÚ THỊNH,282201142,"Xã Hưng Đạo, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00692,CỬA HÀNG XE ĐẠP SÁN LẠP,234723217,"đường Vạn Xuân, thôn Phố Thú Y, Xã Hoài Đức, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,298726858,"Xã Hòa Phú, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00694,HỘ KINH DOANH NGỌC ANH,108715433,"Phố Kênh Đào, Xã Hồng Sơn, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00695,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,109684991,"ngách 250/60 Kim Giang, Phường Định Công, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00696,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,126180245,"Đường Trần Hưng Đạo, Xã Kẻ Sặt, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00697,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,145379687,"Hoàng Quốc Việt, Phường Nghĩa Đô, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00698,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,119074357,"Ngõ 42 Phố Sài Đồng, Phường Phúc Lợi, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00699,CÔNG TY CỔ PHẦN YÊN BÌNH,227063774,"Thửa đất số 183, tờ bản đồ số 33, thôn Ngò Báng, xã Đức Lý, huyện Lý Nhân, tỉnh Hà Nam",,24,Hà Nam,Miền Bắc,ha nam,MATCHED_REGEX
KH-00700,CÔNG TY TNHH TÂY BẮC,274652796,"Nhân Vinh, Phường Đường Hào, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00701,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,148312767,"phố 3, Xã Tiên Điền, Hà Tĩnh",,25,Hà Tĩnh,Miền Trung,ha tinh,MATCHED_REGEX
KH-00702,CỬA HÀNG XE ĐẠP YÊN BÌNH,255953146,"Xã Xuân Trường, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
