order_id,so_number,product_code,quantity,unit_price,line_total
,BH26.1121,1000310050080000,5,2664259,13321295
,BH26.1121,1000320050020000,5,2960555,14802775
,BH26.1123,000224002026000,1,1555000,1555000
,BH26.1123,000224002009000,1,1555000,1555000
,BH26.1123,000225002023000,3,1616111,4848333
,BH26.1123,000225002002000,1,1616111,1616111
,BH26.1123,000335002013000,1,2105000,2105000
,BH26.1123,000131002001002,5,1169907,5849535
,BH26.1123,000131002004005,4,1169907,4679628
,BH26.1123,000131002008001,5,1169907,5849535
,BH26.1123,000131002019002,5,1169907,5849535
,BH26.1125,000230002013000,1,2861111,2861111
,BH26.1126,000225002025000,3,1616111,4848333
,BH26.1126,000225002015000,3,1616111,4848333
,BH26.1126,000132002001001,2,1310555,2621110
,BH26.1126,000132002003001,2,1310555,2621110
,BH26.1126,100029005010000,1,2960555,2960555
,BH26.1126,100029005080000,2,2960555,5921110
,BH26.1126,1000400050080010,2,2960555,5921110
,BH26.1126,1000270020220000,2,943888,1887776
,BH26.1126,000231002023000,4,2172222,8688888
,BH26.1126,000102002009000,1,1132407,1132407
,BH26.1126,000104002009000,1,1236111,1236111
,BH26.1126,000103002009000,1,1262037,1262037
,BH26.1126,1000240020090000,1,943888,943888
,BH26.1126,1000220020090000,1,943888,943888
,BH26.1126,000124002009000,2,1111111,2222222
,BH26.1126,000226003002000,2,1683333,3366666
,BH26.1126,000226003023000,4,1683333,6733332
,BH26.1126,000216003001000,2,1530555,3061110
,BH26.1126,1000270020220000,3,943888,2831664
,BH26.1126,000102002009000,3,1132407,3397221
,BH26.1126,000104002009000,3,1236111,3708333
,BH26.1126,000103002009000,3,1262037,3786111
,BH26.1126,1000220020090000,2,943888,1887776
,BH26.1126,000225002002000,2,1616111,3232222
,BH26.1126,000225002015000,2,1616111,3232222
,BH26.1126,000335002001000,2,2105000,4210000
,BH26.1126,100029005010000,2,2960555,5921110
,BH26.1127,100029005010000,2,2960555,5921110
,BH26.1127,1000400050080010,2,2960555,5921110
,BH26.1127,000231002002000,2,2172222,4344444
,BH26.1127,000231002023000,2,2172222,4344444
,BH26.1127,000224002026000,2,1555000,3110000
,BH26.1127,000225002025000,3,1616111,4848333
,BH26.1128,000231002002000,1,2172222,2172222
,BH26.1128,000231002023000,2,2172222,4344444
,BH26.1128,000230002023000,1,1799444,1799444
,BH26.1128,000230002013000,2,1799444,3598888
,BH26.1128,000224002026000,1,1555000,1555000
,BH26.1128,000225002025000,2,1616111,3232222
,BH26.1128,000225002015000,2,1616111,3232222
,BH26.1128,000225002023000,3,1616111,4848333
,BH26.1128,000225002002000,2,1616111,3232222
,BH26.1128,000106002004000,2,1262037,2524074
,BH26.1128,000106002001000,2,1262037,2524074
,BH26.1128,1000240020090000,5,943888,4719440
,BH26.1128,000106002001000,2,1262037,2524074
,BH26.1128,000106002004000,2,1262037,2524074
,BH26.1128,1000270020220000,5,943888,4719440
,BH26.1128,100029005220000,2,2960555,5921110
,BH26.1130,000217003008000,1,1591666,1591666
,BH26.1130,000337002001000,1,1622222,1622222
,BH26.1130,000333002001002,3,2294444,6883332
,BH26.1130,000333002008000,3,2294444,6883332
,BH26.1130,000333002022002,2,2294444,4588888
,BH26.1130,000219002012000,2,1744444,3488888
,BH26.1130,000219002022000,3,1744444,5233332
,BH26.1130,000230002013000,3,1799444,5398332
,BH26.1130,000230002023000,3,1799444,5398332
,BH26.1130,000230002002000,1,1799444,1799444
,BH26.1130,000331002001000,2,1799444,3598888
,BH26.1130,000331002004000,2,1799444,3598888
,BH26.1130,000331002022000,2,1799444,3598888
,BH26.1130,000225002015000,8,1616111,12928888
,BH26.1130,000225002023000,8,1616111,12928888
,BH26.1130,000225002002000,5,1616111,8080555
,BH26.1130,000225002004000,2,1616111,3232222
,BH26.1130,000216003001000,4,1530555,6122220
,BH26.1130,000216003008000,1,1530555,1530555
,BH26.1130,000216003005000,2,1530555,3061110
,BH26.1130,000217003001000,3,1591666,4774998
,BH26.1130,000217003008000,3,1591666,4774998
,BH26.1130,000215004000000,3,1591666,4774998
,BH26.1130,000218002001000,2,1530555,3061110
,BH26.1130,000218002003000,1,1530555,1530555
,BH26.1130,1000400050020000,3,2960555,8881665
,BH26.1130,1000400050010000,3,2960555,8881665
,BH26.1130,1000400050200000,2,2960555,5921110
,BH26.1130,1000400050080010,3,2960555,8881665
,BH26.1130,1000400050090000,1,2960555,2960555
,BH26.1130,000335002001000,3,2105000,6315000
,BH26.1130,000335002004000,1,2105000,2105000
,BH26.1130,000335002013000,1,2105000,2105000
,BH26.1130,100029005090000,2,2960555,5921110
,BH26.1130,100029005010000,3,2960555,8881665
,BH26.1130,100029005080000,3,2960555,8881665
,BH26.1130,000336002001000,3,1377777,4133331
,BH26.1130,000336002022000,2,1377777,2755554
,BH26.1130,000336002004000,2,1377777,2755554
,BH26.1130,000125002009000,5,1310555,6552775
,BH26.1130,000125002002000,4,1310555,5242220
,BH26.1130,1000270020150000,2,943888,1887776
,BH26.1130,1000270020220000,3,943888,2831664
,BH26.1130,1000250020050000,2,943888,1887776
,BH26.1130,1000250020220000,2,943888,1887776
,BH26.1130,1000240020090000,5,943888,4719440
,BH26.1130,000226003002000,3,1683333,5049999
,BH26.1131,000217003008000,1,1591666,1591666
,BH26.1131,000225002023000,1,1616111,1616111
,BH26.1131,000337002008000,3,1622222,4866666
,BH26.1131,000125002013000,1,1310555,1310555
,BH26.1131,1000400050010000,5,2960555,14802775
,BH26.1131,1000400050020000,5,2960555,14802775
,BH26.1131,1000400050080010,5,2960555,14802775
,BH26.1131,000335002001000,3,2105000,6315000
,BH26.1131,000335002013000,2,2105000,4210000
,BH26.1131,000333002008000,3,2294444,6883332
,BH26.1131,000333002022002,5,2294444,11472220
,BH26.1131,100029005090000,4,2960555,11842220
,BH26.1131,100029005010000,5,2960555,14802775
,BH26.1131,100029005080000,5,2960555,14802775
,BH26.1131,100029005220000,2,2960555,5921110
,BH26.1131,000232003008000,3,2233333,6699999
,BH26.1131,000225002002000,5,1616111,8080555
,BH26.1131,000225002015000,9,1616111,14544999
,BH26.1131,000225002025000,10,1616111,16161110
,BH26.1131,000225002024000,1,1616111,1616111
,BH26.1131,000125002013000,1,1310555,1310555
,BH26.1131,1000250020050000,2,943888,1887776
,BH26.1131,1000250020220000,2,943888,1887776
,BH26.1131,000125002009000,2,1310555,2621110
,BH26.1132,000225002002000,5,1616111,8080555
,BH26.1132,000225002015000,5,1616111,8080555
,BH26.1132,1000250020220000,3,943888,2831664
,BH26.1132,1000250020050000,3,943888,2831664
,BH26.1132,1050010000200000,2,1262037,2524074
,BH26.1132,000334002001000,2,1652777,3305554
,BH26.1132,000334002004000,2,1652777,3305554
,BH26.1132,000334002013000,2,1652777,3305554
,BH26.1132,000217003008000,2,1591666,3183332
,BH26.1132,1000400050020000,1,2960555,2960555
,BH26.1132,1000400050080010,1,2960555,2960555
,BH26.1132,000334002001000,1,1652777,1652777
,BH26.1132,000334002013000,1,1652777,1652777
,BH26.1132,000225002015000,5,1616111,8080555
,BH26.1132,000225002025000,5,1616111,8080555
,BH26.1132,1040010000080000,2,1326851,2653702
,BH26.1132,1000240020090000,1,943888,943888
,BH26.1132,1000270020150000,1,943888,943888
,BH26.1132,1000270020220000,2,943888,1887776
,BH26.1132,1000250020050000,1,943888,943888
,BH26.1132,1000250020220000,1,943888,943888
,BH26.1132,000103002009000,1,1262037,1262037
,BH26.1132,000103002023000,1,1262037,1262037
,BH26.1132,000103002025000,1,1262037,1262037
,BH26.1133,000230002013000,5,1799444,8997220
,BH26.1133,000335002013000,2,2105000,4210000
,BH26.1133,1000240020090000,5,943888,4719440
,BH26.1133,1000270020220000,5,943888,4719440
,BH26.1133,000225002023000,4,1616111,6464444
,BH26.1133,000103002009000,3,1262037,3786111
,BH26.1133,000103002023000,3,1262037,3786111
,BH26.1133,000103002025000,3,1262037,3786111
,BH26.1136,100029005010000,5,2960555,14802775
,BH26.1136,100029005080000,5,2960555,14802775
,BH26.1136,100029005220000,3,2960555,8881665
,BH26.1136,100029005090000,1,2960555,2960555
,BH26.1136,1000320050200000,1,2960555,2960555
,BH26.1136,1000310050080000,3,2664259,7992777
,BH26.1136,1000400050010000,2,2960555,5921110
,BH26.1136,1000270020150000,2,943888,1887776
,BH26.1136,1000250020220000,1,943888,943888
,BH26.1136,1000250020050000,1,943888,943888
,BH26.1136,1000240020090000,1,943888,943888
,BH26.1136,1000240020220000,1,943888,943888
,BH26.1136,000230002013000,5,1799444,8997220
,BH26.1136,000230002023000,5,1799444,8997220
,BH26.1136,000230002009000,2,1799444,3598888
,BH26.1136,000224002026000,1,1555000,1555000
,BH26.1136,000225002002000,1,1616111,1616111
,BH26.1138,1000270020220000,1,943888,943888
,BH26.1138,1000270020150000,1,943888,943888
,BH26.1138,000230002013000,8,1799444,14395552
,BH26.1138,000331002008000,4,1799444,7197776
,BH26.1138,000401002016000,4,1530555,6122220
,BH26.1138,000331002001000,8,1799444,14395552
,BH26.1138,1000240020090000,3,943888,2831664
,BH26.1138,1000270020220000,2,943888,1887776
,BH26.1138,1060010000200000,2,1326851,2653702
,BH26.1138,1040010000080000,2,1326851,2653702
,BH26.1138,000106002004000,1,1262037,1262037
,BH26.1138,000106002013000,1,1262037,1262037
,BH26.1139,1000400050080010,1,2960555,2960555
,BH26.1139,000225002023000,4,1616111,6464444
,BH26.1139,000225002015000,5,1616111,8080555
,BH26.1139,000225002002000,3,1616111,4848333
,BH26.1139,000230002023000,1,1799444,1799444
,BH26.1139,000230002013000,5,1799444,8997220
,BH26.1139,000230002009000,3,1799444,5398332
,BH26.1141,000230002013000,5,1799444,8997220
,BH26.1141,000230002014000,5,1799444,8997220
,BH26.1141,000230002002000,2,1799444,3598888
,BH26.1141,000230002009000,5,1799444,8997220
,BH26.1141,000230002023000,5,1799444,8997220
,BH26.1142,000125002009000,1,1310555,1310555
,BH26.1142,000224002026000,1,1555000,1555000
,BH26.1142,000125002009000,1,1310555,1310555
,BH26.1142,000125002023000,1,1310555,1310555
,BH26.1142,000224002002000,1,1555000,1555000
,BH26.1142,000224002023000,1,1555000,1555000
,BH26.1142,000224002026000,1,1555000,1555000
,BH26.1142,000413002022000,2,2716111,5432222
,BH26.1142,000413002001000,2,2716111,5432222
,BH26.1143,000230002009000,1,1799444,1799444
,BH26.1143,000226003015000,2,1683333,3366666
,BH26.1143,000230002009000,1,1799444,1799444
,BH26.1143,000230002013000,1,1799444,1799444
,BH26.1143,000231002002000,1,2172222,2172222
,BH26.1143,000231002023000,1,2172222,2172222
,BH26.1143,000230002023000,2,1799444,3598888
,BH26.1143,000226003015000,1,1683333,1683333
,BH26.1143,000230002013000,1,1799444,1799444
,BH26.1144,000225002015000,5,1616111,8080555
,BH26.1144,000230002009000,1,1799444,1799444
,BH26.1144,000230002013000,1,1799444,1799444
,BH26.1144,000132002001001,2,1310555,2621110
,BH26.1144,000132002003001,2,1310555,2621110
,BH26.1144,000132002022001,1,1310555,1310555
,BH26.1144,000225002002000,2,1616111,3232222
,BH26.1144,000217002003000,2,1469444,2938888
,BH26.1144,000217002007000,2,1469444,2938888
,BH26.1144,000214004000000,2,1530555,3061110
,BH26.1144,000225002023000,4,1616111,6464444
,BH26.1144,000230002013000,2,1799444,3598888
,BH26.1145,000230002013000,5,1799444,8997220
,BH26.1145,000230002009000,5,1799444,8997220
,BH26.1145,000225002002000,2,1616111,3232222
,BH26.1145,000225002023000,4,1616111,6464444
,BH26.1145,000225002025000,2,1616111,3232222
,BH26.1145,000225002009000,1,1616111,1616111
,BH26.1146,000230002009000,1,1799444,1799444
,BH26.1146,000230002013000,1,1799444,1799444
,BH26.1146,000214004000000,2,1530555,3061110
,BH26.1146,000225002023000,4,1616111,6464444
,BH26.1146,000225002015000,1,1616111,1616111
,BH26.1146,000230002023000,1,1799444,1799444
,BH26.1146,000217003005000,1,1591666,1591666
,BH26.1146,000207004000000,1,1530555,1530555
,BH26.1146,1000400050010000,1,2960555,2960555
,BH26.1146,1000400050080010,1,2960555,2960555
,BH26.1147,000225002002000,1,1616111,1616111
,BH26.1147,000225002015000,1,1616111,1616111
,BH26.1147,000225002023000,1,1616111,1616111
,BH26.1147,000225002015000,1,1616111,1616111
,BH26.1147,000225002002000,1,1616111,1616111
,BH26.1147,000230002009000,2,1799444,3598888
,BH26.1147,000230002013000,2,1799444,3598888
,BH26.1147,000230002023000,1,1799444,1799444
,BH26.1147,000230002023000,1,1799444,1799444
,BH26.1147,000104002020000,1,1236111,1236111
,BH26.1147,000104002009000,1,1236111,1236111
,BH26.1147,000103002023000,1,1262037,1262037
,BH26.1147,000103002009000,1,1262037,1262037
,BH26.1149,1000400050020000,2,2960555,5921110
,BH26.1149,1000400050080010,2,2960555,5921110
,BH26.1149,1000400050090000,2,2960555,5921110
,BH26.1149,100029005010000,2,2960555,5921110
,BH26.1149,100029005080000,2,2960555,5921110
,BH26.1149,100029005090000,2,2960555,5921110
,BH26.1149,100029005220000,2,2960555,5921110
,BH26.1149,000132002001001,3,1310555,3931665
,BH26.1149,000132002003001,3,1310555,3931665
,BH26.1149,000132002022001,3,1310555,3931665
,BH26.1149,1000270020150000,3,943888,2831664
,BH26.1149,1000270020220000,3,943888,2831664
,BH26.1149,1000240020090000,3,943888,2831664
,BH26.1149,000106002001000,3,1262037,3786111
,BH26.1149,000106002004000,3,1262037,3786111
,BH26.1149,000106002013000,3,1262037,3786111
,BH26.1149,000230002009000,4,1799444,7197776
,BH26.1149,000230002013000,4,1799444,7197776
,BH26.1149,000230002023000,1,1799444,1799444
,BH26.1149,000224002004000,2,1555000,3110000
,BH26.1149,000224002024000,2,1555000,3110000
,BH26.1149,000224002026000,1,1555000,1555000
,BH26.1149,000225002002000,1,1616111,1616111
,BH26.1149,000225002009000,1,1616111,1616111
,BH26.1149,000225002015000,1,1616111,1616111
,BH26.1149,000225002023000,1,1616111,1616111
,BH26.1149,000225002024000,1,1616111,1616111
,BH26.1149,000225002025000,1,1616111,1616111
,BH26.1149,000217003005000,2,1591666,3183332
,BH26.1149,000214004000000,1,1530555,1530555
,BH26.1149,000215004000000,1,1591666,1591666
,BH26.1149,000231002002000,2,2172222,4344444
,BH26.1149,000231002023000,2,2172222,4344444
,BH26.1149,000232003002000,2,2233333,4466666
,BH26.1149,000232003008000,2,2233333,4466666
,BH26.1149,000232003009000,1,2233333,2233333
,BH26.1149,000122002009001,4,1310555,5242220
,BH26.1149,000122002019000,2,1310555,2621110
,BH26.1149,000122002022000,1,1310555,1310555
,BH26.1149,000122002024000,3,1310555,3931665
,BH26.1150,000224002024000,5,1555000,7775000
,BH26.1150,000225002002000,2,1616111,3232222
,BH26.1150,000225002025000,2,1616111,3232222
,BH26.1150,000230002009000,5,1799444,8997220
,BH26.1150,000214004000000,5,1530555,7652775
,BH26.1150,000131002001002,5,1169907,5849535
,BH26.1150,1000400050080010,2,2960555,5921110
,BH26.1150,1000400050020000,3,2960555,8881665
,BH26.1150,000230002023000,1,1799444,1799444
,BH26.1150,000230002013000,5,1799444,8997220
,BH26.1150,000225002002000,3,1616111,4848333
,BH26.1150,000225002023000,4,1616111,6464444
,BH26.1150,000225002015000,5,1616111,8080555
,BH26.1150,000225002025000,3,1616111,4848333
,BH26.1151,000219002023000,1,1744444,1744444
,BH26.1151,000225002023000,4,1616111,6464444
,BH26.1151,000225002002000,5,1616111,8080555
,BH26.1151,000225002015000,5,1616111,8080555
,BH26.1151,000230002023000,2,1799444,3598888
,BH26.1151,000230002013000,5,1799444,8997220
,BH26.1151,000231002023000,5,2172222,10861110
,BH26.1151,000131002001002,5,1169907,5849535
,BH26.1151,000131002019002,1,1169907,1169907
,BH26.1151,000131002008001,5,1169907,5849535
,BH26.1151,000132002022001,5,1310555,6552775
,BH26.1151,000132002001001,5,1310555,6552775
,BH26.1151,000335002013000,1,2105000,2105000
,BH26.1151,100029005080000,1,2960555,2960555
,BH26.1151,100029005010000,1,2960555,2960555
,BH26.1151,1000400050090000,1,2960555,2960555
,BH26.1151,1000400050080010,1,2960555,2960555
,BH26.1151,1000400050010000,1,2960555,2960555
,BH26.1153,000225002023000,4,1616111,6464444
,BH26.1153,000225002015000,5,1616111,8080555
,BH26.1153,000225002002000,5,1616111,8080555
,BH26.1153,000225002025000,5,1616111,8080555
,BH26.1153,000217003005000,3,1591666,4774998
,BH26.1153,000230002023000,2,1799444,3598888
,BH26.1153,000230002013000,5,1799444,8997220
,BH26.1153,000230002009000,5,1799444,8997220
,BH26.1155,000226003023000,3,1683333,5049999
,BH26.1155,000216003001000,3,1530555,4591665
,BH26.1155,000216003005000,1,1530555,1530555
,BH26.1155,1000400050020000,1,2960555,2960555
,BH26.1155,1000320050200000,1,2960555,2960555
,BH26.1155,100029005010000,1,2960555,2960555
,BH26.1155,100029005080000,1,2960555,2960555
,BH26.1155,100029005090000,1,2960555,2960555
,BH26.1155,000131002001002,3,1169907,3509721
,BH26.1155,100029005220000,1,2960555,2960555
,BH26.1155,000131002008001,2,1169907,2339814
,BH26.1155,000131002001002,1,1169907,1169907
,BH26.1155,000131002019002,1,1169907,1169907
,BH26.1155,000232003002000,2,2233333,4466666
,BH26.1155,000232003008000,2,2233333,4466666
,BH26.1155,000232003009000,2,2233333,4466666
,BH26.1155,1000320050200000,2,2960555,5921110
,BH26.1155,100029005010000,2,2960555,5921110
,BH26.1155,100029005080000,2,2960555,5921110
,BH26.1155,100029005090000,1,2960555,2960555
,BH26.1155,100029005220000,1,2960555,2960555
,BH26.1156,000132002001001,5,1310555,6552775
,BH26.1156,000132002022001,5,1310555,6552775
,BH26.1156,000216003001000,5,1530555,7652775
,BH26.1156,000216003008000,3,1530555,4591665
,BH26.1156,000226003002000,5,1683333,8416665
,BH26.1156,000226003023000,5,1683333,8416665
,BH26.1156,000225002015000,5,1616111,8080555
,BH26.1156,000225002002000,5,1616111,8080555
,BH26.1156,000224002024000,3,1555000,4665000
,BH26.1157,000226003002000,1,1683333,1683333
,BH26.1157,000226003023000,1,1683333,1683333
,BH26.1157,000216003001000,2,1530555,3061110
,BH26.1157,000226003023000,2,1683333,3366666
,BH26.1157,000216003001000,3,1530555,4591665
,BH26.1157,000216003005000,1,1530555,1530555
,BH26.1157,000224002024000,1,1555000,1555000
,BH26.1157,000225002025000,2,1616111,3232222
,BH26.1157,000225002015000,2,1616111,3232222
,BH26.1157,000225002024000,1,1616111,1616111
,BH26.1157,000122002009001,2,1310555,2621110
,BH26.1157,000122002024000,1,1310555,1310555
,BH26.1157,000331002001000,1,1799444,1799444
,BH26.1158,000225002023000,4,1616111,6464444
,BH26.1158,000225002009000,5,1616111,8080555
,BH26.1158,000225002025000,5,1616111,8080555
,BH26.1158,000331002001000,2,1799444,3598888
,BH26.1158,000214004000000,5,1530555,7652775
,BH26.1158,000335002001000,5,2105000,10525000
,BH26.1158,000131002001002,5,1169907,5849535
,BH26.1158,000131002019002,5,1169907,5849535
,BH26.1158,000131002008001,5,1169907,5849535
,BH26.1158,000224002004000,5,1555000,7775000
,BH26.1158,000224002024000,5,1555000,7775000
,BH26.1158,000224002026000,4,1555000,6220000
,BH26.1158,1000320050020000,5,2960555,14802775
,BH26.1158,1000320050200000,5,2960555,14802775
,BH26.1158,1000310050080000,5,2664259,13321295
,BH26.1159,000216003001000,3,1530555,4591665
,BH26.1159,000216003008000,1,1530555,1530555
,BH26.1159,000225002015000,2,1616111,3232222
,BH26.1159,000225002002000,2,1616111,3232222
,BH26.1159,000131002001002,1,1169907,1169907
,BH26.1159,000105002013000,1,1132407,1132407
,BH26.1159,000106002001000,1,1262037,1262037
,BH26.1159,000106002013000,1,1262037,1262037
,BH26.1159,1050010000200000,1,1262037,1262037
,BH26.1159,1060010000200000,1,1326851,1326851
,BH26.1159,000225002015000,3,1616111,4848333
,BH26.1159,000225002002000,3,1616111,4848333
,BH26.1160,000225002025000,3,1616111,4848333
,BH26.1160,000225002002000,2,1616111,3232222
